TDP_W,V_air_ms,k_tim_WmK,R_total_CW,T_junction_C
30.0,7.36842105263158,2.736842105263158,0.2969816927672887,33.90945078301866
30.0,7.36842105263158,3.3157894736842106,0.29428127736846066,33.828438321053824
30.0,7.36842105263158,3.8947368421052633,0.2923836881692841,33.77151064507852
30.0,7.36842105263158,4.473684210526316,0.2909772397040121,33.729317191120366
30.0,7.36842105263158,5.052631578947368,0.289893102345365,33.69679307036095
30.0,7.36842105263158,5.631578947368421,0.28903187173335554,33.67095615200067
30.0,7.36842105263158,6.210526315789474,0.2883312095405343,33.64993628621603
30.0,7.36842105263158,6.7894736842105265,0.2877500401247834,33.6325012037435
30.0,7.36842105263158,7.368421052631579,0.2872601973315076,33.617805919945226
30.0,7.36842105263158,7.947368421052632,0.2868417223624177,33.60525167087253
30.0,7.36842105263158,8.526315789473685,0.28648007732740166,33.59440231982205
30.0,7.36842105263158,9.105263157894736,0.2861644218344109,33.584932655032325
30.0,7.36842105263158,9.68421052631579,0.2858865077590602,33.57659523277181
30.0,7.36842105263158,10.263157894736842,0.2856399480922107,33.56919844276632
30.0,7.36842105263158,10.842105263157896,0.28541972004026744,33.56259160120803
30.0,7.36842105263158,11.421052631578949,0.2852218192562631,33.556654577687894
30.0,7.36842105263158,12.0,0.28504301416194344,33.5512904248583
30.0,8.131578947368421,1.0,0.32120939064085174,34.63628171922555
30.0,8.131578947368421,1.5789473684210527,0.3056891084539029,34.17067325361709
30.0,8.131578947368421,2.1578947368421053,0.29849678256239004,33.9549034768717
30.0,8.131578947368421,2.736842105263158,0.2943473637788249,33.83042091336475
30.0,8.131578947368421,3.3157894736842106,0.29164694837999683,33.7494084513999
30.0,8.131578947368421,3.8947368421052633,0.28974935918082034,33.69248077542461
30.0,8.131578947368421,4.473684210526316,0.2883429107155483,33.65028732146645
30.0,8.131578947368421,5.052631578947368,0.28725877335690114,33.61776320070703
30.0,8.131578947368421,5.631578947368421,0.2863975427448917,33.59192628234675
30.0,8.131578947368421,6.210526315789474,0.2856968805520705,33.57090641656212
30.0,8.131578947368421,6.7894736842105265,0.28511571113631956,33.553471334089586
30.0,8.131578947368421,7.368421052631579,0.28462586834304376,33.53877605029131
30.0,8.131578947368421,7.947368421052632,0.28420739337395384,33.52622180121861
30.0,8.131578947368421,8.526315789473685,0.2838457483389379,33.51537245016814
30.0,8.131578947368421,9.105263157894736,0.28353009284594705,33.50590278537841
30.0,8.131578947368421,9.68421052631579,0.28325217877059644,33.49756536311789
30.0,8.131578947368421,10.263157894736842,0.2830056191037469,33.490168573112406
30.0,8.131578947368421,10.842105263157896,0.28278539105180367,33.48356173155411
30.0,8.131578947368421,11.421052631578949,0.28258749026779933,33.47762470803398
30.0,8.131578947368421,12.0,0.2824086851734796,33.472260555204386
30.0,8.894736842105264,1.0,0.31888563200379433,34.56656896011383
30.0,8.894736842105264,1.5789473684210527,0.3033653498168455,34.100960494505365
30.0,8.894736842105264,2.1578947368421053,0.2961730239253326,33.88519071775998
30.0,8.894736842105264,2.736842105263158,0.29202360514176745,33.760708154253024
30.0,8.894736842105264,3.3157894736842106,0.28932318974293936,33.67969569228818
30.0,8.894736842105264,3.8947368421052633,0.28742560054376287,33.62276801631289
30.0,8.894736842105264,4.473684210526316,0.2860191520784909,33.58057456235473
30.0,8.894736842105264,5.052631578947368,0.2849350147198437,33.54805044159531
30.0,8.894736842105264,5.631578947368421,0.2840737841078343,33.52221352323503
30.0,8.894736842105264,6.210526315789474,0.28337312191501307,33.50119365745039
30.0,8.894736842105264,6.7894736842105265,0.28279195249926214,33.48375857497786
30.0,8.894736842105264,7.368421052631579,0.28230210970598635,33.469063291179594
30.0,8.894736842105264,7.947368421052632,0.28188363473689637,33.45650904210689
30.0,8.894736842105264,8.526315789473685,0.2815219897018804,33.44565969105641
30.0,8.894736842105264,9.105263157894736,0.28120633420888963,33.43619002626669
30.0,8.894736842105264,9.68421052631579,0.28092842013353897,33.42785260400617
30.0,8.894736842105264,10.263157894736842,0.28068186046668947,33.42045581400068
30.0,8.894736842105264,10.842105263157896,0.2804616324147462,33.41384897244239
30.0,8.894736842105264,11.421052631578949,0.28026373163074186,33.407911948922255
30.0,8.894736842105264,12.0,0.2800849265364222,33.40254779609266
30.0,9.657894736842106,1.0,0.316813552562934,34.504406576888016
30.0,9.657894736842106,1.5789473684210527,0.3012932703759851,34.038798111279554
30.0,9.657894736842106,2.1578947368421053,0.2941009444844722,33.823028334534165
30.0,9.657894736842106,2.736842105263158,0.2899515257009071,33.69854577102721
30.0,9.657894736842106,3.3157894736842106,0.28725111030207895,33.61753330906237
30.0,9.657894736842106,3.8947368421052633,0.28535352110290246,33.56060563308707
30.0,9.657894736842106,4.473684210526316,0.28394707263763047,33.518412179128916
30.0,9.657894736842106,5.052631578947368,0.2828629352789833,33.4858880583695
30.0,9.657894736842106,5.631578947368421,0.2820017046669739,33.46005114000921
30.0,9.657894736842106,6.210526315789474,0.28130104247415266,33.439031274224575
30.0,9.657894736842106,6.7894736842105265,0.28071987305840174,33.42159619175205
30.0,9.657894736842106,7.368421052631579,0.28023003026512594,33.406900907953776
30.0,9.657894736842106,7.947368421052632,0.279811555296036,33.39434665888108
30.0,9.657894736842106,8.526315789473685,0.27944991026102006,33.3834973078306
30.0,9.657894736842106,9.105263157894736,0.2791342547680292,33.374027643040876
30.0,9.657894736842106,9.68421052631579,0.2788563406926786,33.36569022078036
30.0,9.657894736842106,10.263157894736842,0.27860978102582906,33.35829343077487
30.0,9.657894736842106,10.842105263157896,0.2783895529738858,33.35168658921657
30.0,9.657894736842106,11.421052631578949,0.2781916521898815,33.345749565696444
30.0,9.657894736842106,12.0,0.2780128470955618,33.34038541286685
30.0,10.421052631578949,1.0,0.31494901974595924,34.448470592378776
30.0,10.421052631578949,1.5789473684210527,0.2994287375590104,33.982862126770314
30.0,10.421052631578949,2.1578947368421053,0.29223641166749753,33.767092350024924
30.0,10.421052631578949,2.736842105263158,0.28808699288393236,33.64260978651797
30.0,10.421052631578949,3.3157894736842106,0.2853865774851043,33.561597324553134
30.0,10.421052631578949,3.8947368421052633,0.2834889882859278,33.50466964857783
30.0,10.421052631578949,4.473684210526316,0.2820825398206558,33.462476194619676
30.0,10.421052631578949,5.052631578947368,0.28099840246200863,33.42995207386026
30.0,10.421052631578949,5.631578947368421,0.2801371718499992,33.40411515549998
30.0,10.421052631578949,6.210526315789474,0.279436509657178,33.38309528971534
30.0,10.421052631578949,6.7894736842105265,0.27885534024142705,33.36566020724281
30.0,10.421052631578949,7.368421052631579,0.27836549744815126,33.350964923444536
30.0,10.421052631578949,7.947368421052632,0.27794702247906133,33.33841067437184
30.0,10.421052631578949,8.526315789473685,0.2775853774440453,33.32756132332136
30.0,10.421052631578949,9.105263157894736,0.27726972195105454,33.318091658531635
30.0,10.421052631578949,9.68421052631579,0.2769918078757039,33.30975423627112
30.0,10.421052631578949,10.263157894736842,0.2767452482088544,33.30235744626563
30.0,10.421052631578949,10.842105263157896,0.2765250201569111,33.29575060470734
30.0,10.421052631578949,11.421052631578949,0.27632711937290677,33.289813581187204
30.0,10.421052631578949,12.0,0.2761483142785871,33.28444942835761
30.0,11.18421052631579,1.0,0.3132581863733436,34.397745591200305
30.0,11.18421052631579,1.5789473684210527,0.2977379041863947,33.93213712559184
30.0,11.18421052631579,2.1578947368421053,0.2905455782948818,33.716367348846454
30.0,11.18421052631579,2.736842105263158,0.2863961595113167,33.5918847853395
30.0,11.18421052631579,3.3157894736842106,0.28369574411248855,33.510872323374656
